"","SalePrice","GrLivArea","2ndFlrSF","TotalBsmtSF","GarageArea","Fireplaces.0","LotArea","ExterQual.TA","YearBuilt","GarageCars.2","OverallQual.7","GarageCars.3","FullBath.1","YearRemodAdd","GarageYrBlt","KitchenQual.TA","BsmtFinSF1","OverallQual.8","GarageFinish.Unf","ExterQual.Gd","KitchenQual.Gd","BsmtQual.TA","BsmtQual.Gd","MSSubClass.60","FullBath.2","Foundation.PConc","HalfBath.1","MSZoning.RM","MSZoning.RL"
"1141",109900,-0.607946002758495,-0.794890864438069,0.315862471274855,-0.15425346199886,1,-0.57275587021505,1,-1.82988391253244,1,0,0,1,0.248687111044251,-0.899655028848461,1,-0.540760268416509,0,1,0,0,1,0,0,0,0,0,1,0
"1142",150000,-0.880077950041545,-0.794890864438069,-0.112671192481414,1.295666932192,1,-0.154672588359379,1,-0.439289155787707,1,0,0,1,0.297124035020318,0.808890340024278,0,0.270468735672974,0,0,0,0,1,0,0,0,0,1,0,1
"1143",320000,0.741295609994531,-0.794890864438069,1.9319814478876,1.47339910954443,0,0.115533644845689,0,1.1499619947777,0,0,1,0,1.02367789466132,1.14226504614579,0,-0.972684900323612,0,0,0,0,0,0,0,1,1,0,0,1
"1144",181000,0.33214617876477,0.904883855835453,-0.304143680542726,-0.0466787230750222,0,-0.245843397486784,1,0.951305600957028,1,0,0,0,0.733056350804922,0.892234016554655,1,-0.972684900323612,0,0,0,0,0,1,1,1,1,1,0,1
"1145",335000,0.735586548163418,-0.794890864438069,1.92514314474255,0.439746183363202,0,0.699627949475107,0,-0.406179756817594,1,1,0,0,0.829930198757056,-0.816311352318084,0,2.10998531521642,0,0,1,0,0,1,0,1,1,0,0,1
"1146",274725,0.962046000797565,1.80287804767807,-0.431792005916934,-0.238442388113168,0,1.27640855183387,0,1.1499619947777,1,1,0,0,1.02367789466132,1.14226504614579,0,-0.972684900323612,0,0,1,1,0,0,1,1,1,1,0,1
"1147",207000,0.632823435203385,1.02629633585499,-0.511572209275814,-0.481654841332281,0,0.254093237178877,1,-1.59811811974165,1,0,0,1,0.733056350804922,-2.35816936813007,0,-0.972684900323612,0,1,0,1,1,0,0,0,0,1,0,1
"1148",230000,0.263637436791415,-0.794890864438069,1.35984341808534,1.9972413164779,1,-0.23963175994184,0,1.01752439889725,0,1,1,0,0.829930198757056,0.975577693085033,0,1.18913077003377,0,1,1,1,0,1,0,1,1,0,0,1
"1149",118964,0.037177984157268,-0.794890864438069,-2.41034104921716,-0.294568338856041,1,-0.350539546429793,1,0.256008222584661,1,0,0,0,-0.284119052692488,0.0171254129856912,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,0,1
"1150",82500,-1.53662006061953,-0.794890864438069,-1.4529786089106,-2.2122049892375,1,-0.519656387976012,0,-1.03525833724974,0,0,0,1,-1.68878984799844,0.0587972512508799,0,-0.358781870201841,0,1,0,0,1,0,0,0,0,0,0,1
"1151",262280,1.54817634879183,1.0308779388746,0.951824663764213,0.191856567582184,0,0.132465366540778,1,0.620211611255901,1,1,0,0,0.248687111044251,0.475515633902767,0,1.40618934139825,0,1,0,1,0,1,1,1,1,1,0,1
"1152",129000,1.64523039992075,1.3011925170313,-0.0830385455195447,0.575383897658476,0,0.794806266696024,1,-0.207523362996918,1,0,0,0,-0.284119052692488,-0.566280322726951,1,-0.562685376635144,0,1,0,0,0,1,1,1,0,1,0,1
"1153",171000,-0.756381610367431,-0.794890864438069,0.0879190331066266,-0.537780792075153,0,-0.0638023423389871,1,0.189789424644435,0,0,0,1,-0.380992900644622,-0.0662182635446864,1,0.171805748689118,0,0,0,0,1,0,0,0,0,0,0,1
"1154",64500,-1.04183470192308,-0.794890864438069,-0.915032094833579,-1.20193787586581,1,0.0283703438117959,1,-1.4656805238612,0,0,0,0,1.07211481863739,-2.10813833853894,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,0,1
"1155",115000,-0.927653465300819,-0.794890864438069,-0.112671192481414,-0.528426466951341,0,-0.15597502848977,1,-1.4656805238612,1,0,0,1,-1.68878984799844,-2.14981017680412,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
"1156",217000,1.41496490606586,-0.794890864438069,1.7131557472461,-0.1074818363798,0,1.05028490765743,1,-0.604836150638271,1,0,0,0,-1.54347907607023,-1.06634238190922,0,-0.89594702155839,0,1,0,1,0,1,0,1,0,0,0,1
"1157",325300,1.63761831747926,1.99530537450149,0.229243964770928,1.77741467606832,0,0.370511347295409,0,1.11685259580759,0,0,1,0,1.02367789466132,1.1005932078806,0,-0.972684900323612,1,0,1,1,0,0,1,0,1,1,0,1
"1158",231500,0.52625428102261,1.10418358718828,-0.215245739657117,0.425714695677484,0,0.192177237134111,0,0.984414999927141,1,1,0,0,0.781493274780989,0.933905854819844,0,-0.1811884936309,0,0,1,1,0,1,1,1,1,1,0,1
"1159",125000,-0.600333920317011,-0.794890864438069,0.324980208801584,-0.752930269922829,1,0.082471703074212,1,-1.59811811974165,0,0,0,1,-1.68878984799844,-2.31649752986488,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
"1160",315000,2.12098555251349,1.86243888693294,0.940427491855801,1.04310015384908,0,-0.131929979928696,0,0.885086803016803,0,0,1,0,0.636182502852788,0.808890340024278,0,1.18913077003377,1,0,1,1,0,1,1,1,1,1,0,1
"1161",254000,-0.364359364631009,-0.794890864438069,0.607630072130188,0.3602344198108,0,-0.428485578848607,0,1.1499619947777,1,0,0,0,1.02367789466132,1.14226504614579,0,0.919451938944559,1,0,1,1,0,1,0,1,1,0,0,1
"1162",105000,-0.265402292891718,0.139756151561388,-0.659735444085163,-1.08968597438006,0,-0.102675170846056,1,-1.00214893827962,0,0,0,1,-1.68878984799844,-1.56640444109148,1,-0.165840917877856,0,1,0,0,1,0,0,0,0,0,0,1
"1163",143000,-0.573691631771817,-0.794890864438069,0.356892290145136,-0.724867294551393,0,-0.0162131837285285,1,-0.141304565056692,0,0,0,0,-0.865362140405294,-0.482936646196574,1,0.551110120871497,0,0,0,0,1,0,0,1,0,0,0,1
"1164",274300,1.10667556718576,1.47071182875669,0.115272245686814,0.514580784353698,0,-0.0768267436429021,1,0.885086803016803,1,1,0,0,0.636182502852788,0.808890340024278,0,1.16501315099327,0,0,0,1,0,1,1,1,1,1,0,1
"1165",157000,-0.642200373745172,-0.794890864438069,0.270273783641209,-0.158930624560766,0,-0.0517798180584502,1,0.057351828763984,1,0,0,1,0.733056350804922,-0.232905616605441,0,1.40399683057639,0,1,0,1,0,1,0,0,0,1,0,1
"1166",139400,-0.775411816471141,-0.794890864438069,-0.958341348085542,-0.902599471903821,0,-0.307358646722197,1,-1.36635232695086,0,1,0,1,-1.68878984799844,-2.02479466200856,0,-0.972684900323612,0,1,0,1,1,0,0,0,1,0,1,0
"1167",149000,-1.2701971751676,-0.794890864438069,-0.47738069355058,-0.24779671323698,0,-0.609023818461336,0,1.08374319683748,1,0,0,1,0.926804046709191,1.05892136961541,0,0.478757263750003,0,0,1,1,0,1,0,0,1,0,1,0
"1168",160000,-0.50137684857772,0.643732483717958,-1.04268042020779,-0.0513558856369282,1,-0.837251404386862,0,0.918196201986916,1,1,0,0,0.733056350804922,0.850562178289466,0,0.145495618826756,0,1,1,1,0,1,0,1,1,1,0,0
"1169",189000,0.549090528347062,0.982771107168741,-0.144583273824966,-0.144899136875048,0,-0.302249073902969,1,0.918196201986916,1,1,0,0,0.684619426828855,0.850562178289466,0,-0.972684900323612,0,0,0,1,1,0,1,1,1,1,0,1
"1170",225000,1.38451657629992,1.77309762805063,-0.814736982039558,1.27695828194438,0,0.296272259863094,0,0.620211611255901,0,1,1,0,0.297124035020318,0.475515633902767,0,0.562072674980814,0,0,1,1,0,1,1,1,0,1,0,1
"1171",163990,-0.11316064406204,0.872812634698217,-0.750912819352454,-0.388111590094161,0,-0.205968691956336,0,1.11685259580759,1,0,0,0,1.02367789466132,1.1005932078806,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"1172",227000,0.284570663505496,1.16374442644315,-0.563999200054507,0.257336843448868,1,-0.212080141798942,0,0.984414999927141,1,0,0,0,0.781493274780989,0.933905854819844,0,0.437099558134597,1,0,1,1,0,1,1,1,1,1,0,1
"1173",240000,0.37020659097219,-0.794890864438069,1.48749174345955,0.3602344198108,0,0.160417735493026,0,1.08374319683748,1,1,0,0,0.975240970685258,1.05892136961541,0,-0.972684900323612,0,0,1,1,0,0,0,1,1,0,0,1
"1174",151000,-0.577497672992559,-0.794890864438069,-1.25694725208592,0.0889589912202519,0,-0.204966814932958,1,0.189789424644435,1,0,0,1,0.490871730924586,-0.0245464252794976,1,0.136725575539302,0,1,0,0,0,1,0,0,0,0,0,1
"1175",101000,-0.769702754640028,0.419233935757304,-1.20224082692555,-0.865182171408573,1,-0.332305384604312,1,-1.69744631665199,0,0,0,1,0.539308654900653,-1.81643547068261,0,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
"1176",109500,-0.904817217976368,-0.794890864438069,-2.41034104921716,0.711021611953751,1,-0.332305384604312,1,-0.704164347548609,1,0,0,1,-1.68878984799844,-1.19135789670478,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"1177",102000,0.0124387162224453,-0.794890864438069,-0.112671192481414,-2.2122049892375,1,-0.452530627409681,1,-1.49878992283132,0,0,0,0,-1.68878984799844,0.0587972512508799,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,0,1
"1178",208900,-0.0427488814783132,-0.794890864438069,0.95866296690926,0.163793592210748,0,0.261306751747199,1,0.85197740404669,1,0,0,0,0.636182502852788,0.767218501759089,0,1.20667085660867,0,0,0,1,0,1,0,1,1,0,0,1
"1179",134800,-1.1712401034283,-0.794890864438069,-0.358850105703101,0.481840646420356,1,-0.332305384604312,1,-0.671054948578496,1,0,0,1,0.733056350804922,1.1005932078806,0,-0.459637368007561,0,1,0,1,1,0,0,0,0,0,0,1
"1180",257000,0.625211352761901,-0.794890864438069,1.79293595060498,0.687635799144221,0,0.0478067580653306,0,1.11685259580759,1,0,0,0,1.02367789466132,1.1005932078806,0,1.16720566181513,1,0,1,1,0,1,0,1,1,0,0,1
"1181",112000,-1.05705886680605,-0.794890864438069,-0.878561144726662,-0.865182171408573,1,-0.159381410369256,1,-0.505507953727933,0,0,0,1,-1.39816830414203,-0.94132686711365,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"1182",163500,0.269346498622528,-0.794890864438069,1.36668172123039,0.0515416907250039,0,0.164124680479525,1,-0.0419763681463542,1,0,0,0,-0.720051368477092,-0.357921131401008,1,1.7394509863215,0,1,0,0,0,1,0,1,0,0,0,1
"1183",206300,-0.326298952423589,-0.794890864438069,0.653218759763833,1.45469045929681,1,-0.346331662931605,1,0.85197740404669,0,1,0,0,0.636182502852788,0.767218501759089,1,1.89731176549567,0,0,0,0,0,1,0,1,1,0,1,0
"1184",79000,-1.41102070033505,-0.794890864438069,-1.17032874558199,-2.2122049892375,1,-0.625855352454088,1,-1.33324292798075,0,0,0,1,1.02367789466132,0.0587972512508799,0,0.220040986770114,0,1,0,1,1,0,0,0,0,0,0,0
"1185",204900,-0.0332337784264583,-0.794890864438069,1.00425165454291,0.944879740049051,1,-0.152969397419636,0,1.1499619947777,1,1,0,0,1.02367789466132,1.14226504614579,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,0,0,1
"1186",186500,0.0714323551439457,1.0308779388746,-0.68708865666535,0.664249986334691,1,-0.23963175994184,0,1.11685259580759,1,1,0,0,1.02367789466132,1.1005932078806,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,0
"1187",137000,-1.10463438206532,-0.794890864438069,-0.279069902344221,-0.865182171408573,1,0.30148202038466,1,-0.207523362996918,0,0,0,1,-0.962235988357428,-0.566280322726951,1,0.255121159919929,0,1,0,0,1,0,0,0,0,0,0,1
"1188",250000,1.03055474277092,1.58067030122722,-0.0921562830462739,-1.37031572809442,0,0.0985017354482613,0,-1.16769593313019,0,1,0,1,0.103376339116049,-1.77476363241743,0,-0.483754987048059,0,0,1,1,0,1,0,0,0,1,0,1
"1189",141000,-1.23974884540166,-0.794890864438069,-0.440909743443664,-0.341339964475101,1,0.863735405904436,1,-0.671054948578496,1,0,0,1,-1.64035292402237,-1.14968605843959,1,-0.709583601699996,0,1,0,0,1,0,0,0,0,0,0,1
"1190",205000,0.89544027943458,1.037750343404,-0.659735444085163,0.0608960158488159,0,0.308895910357657,1,-0.207523362996918,1,1,0,0,0.248687111044251,-0.566280322726951,1,0.0227150128024019,0,1,0,0,1,0,1,1,0,1,0,1
"1191",75000,-0.805860146237077,0.455886759914145,-1.16576987681863,-0.874536496532385,1,-0.853181249058574,1,-0.0419763681463542,0,0,0,1,-0.720051368477092,-0.357921131401008,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,1,1,0
"1192",189000,-0.155027097490201,-0.794890864438069,0.903956541748885,0.252659680886962,0,-0.199155928197365,0,0.984414999927141,1,1,0,0,0.781493274780989,0.933905854819844,0,-0.928834683886342,0,0,1,1,0,1,0,1,1,0,0,1
"1193",119200,-0.824890352340786,-0.794890864438069,0.0560069517630746,-1.08968597438006,0,0.114932518631662,1,-0.770383145488835,0,0,0,1,-1.68878984799844,-1.27470157323516,1,-0.236001264177487,0,1,0,0,1,0,0,0,0,0,0,1
"1194",225000,0.413976065010722,1.23475927324703,-0.479660127932262,-0.186993599932202,0,0.188069541338261,0,1.05063379786737,1,1,0,0,0.878367122733124,1.01724953135022,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"1195",307000,0.339758261206254,-0.794890864438069,1.43278531829917,0.762470400134717,0,-0.0433640510620743,0,1.08374319683748,1,0,0,0,0.975240970685258,1.05892136961541,0,2.02886241480747,1,0,1,1,0,0,0,1,1,0,0,1
"1196",114500,-0.646006414965914,-0.794890864438069,-0.550322593764413,0.257336843448868,0,-0.428485578848607,1,-1.23391473107041,1,0,0,1,-1.68878984799844,0.267156442576824,1,-0.972684900323612,0,1,0,0,1,0,0,0,1,0,1,0
"1197",139000,-0.607946002758495,-0.794890864438069,0.315862471274855,-0.823087708351419,0,-0.151967520396258,1,-0.505507953727933,0,0,0,1,-1.39816830414203,-0.94132686711365,1,0.377901765944283,0,0,0,0,0,1,0,0,0,0,0,1
"1198",148500,-0.141705953217604,0.547518820306249,-0.461424652878804,-0.15425346199886,0,-0.824327190785285,1,0.222898823614548,1,0,0,0,-0.332555976668555,-0.0245464252794976,1,-0.290814034724074,0,1,0,0,1,0,0,1,0,1,0,1
"1199",166000,-0.234953963125782,-0.794890864438069,0.762631610084583,-0.0700645358845522,0,0.138576816383384,1,-0.47239855475782,1,0,0,1,-1.34973138016597,-0.899655028848461,1,1.30752635441439,0,0,0,0,1,0,0,0,0,1,0,1
"1200",181134,-0.333911034865073,-0.794890864438069,0.644101022237104,-0.360048614722725,1,-0.162086478332376,0,1.18307139374782,1,1,0,0,1.07211481863739,1.18393688441098,0,-0.920064640598888,0,0,1,1,0,1,0,1,1,0,0,1
"1201",97000,-1.23974884540166,-0.794890864438069,-0.440909743443664,0.481840646420356,1,-0.00168596688954637,1,-0.00886696917624147,1,0,0,1,-0.671614444501025,0.433843795637579,1,0.176190770332844,0,1,0,0,1,0,0,0,0,0,0,1
"1202",192500,0.0752383963646876,-0.794890864438069,0.71932235683262,-0.20102508761792,0,-0.734859572597623,0,1.11685259580759,1,1,0,0,1.02367789466132,1.1005932078806,0,-0.937604727173796,0,0,1,1,0,1,0,1,1,0,0,1
"1203",135000,-0.545146322616252,-0.794890864438069,0.174537539610553,-0.883890821656197,1,0.663560376633496,1,-0.505507953727933,0,0,0,1,-1.39816830414203,-0.94132686711365,1,1.3491840600298,0,0,0,0,1,0,0,0,0,0,0,1
"1204",127000,-0.50137684857772,-0.0709975873404503,-1.26150612084929,0.481840646420356,1,-0.308460711447913,1,-2.09475910429334,1,0,0,1,0.297124035020318,0.308828280842012,1,-0.972684900323612,0,1,0,0,0,0,0,0,1,0,0,1
"1205",269790,0.946821835914597,1.23475927324703,0.135787155121955,-0.0840960235702703,0,-0.0597948342454748,0,0.818868005076577,1,1,0,0,0.587745578876721,0.767218501759089,1,0.917259428122696,0,1,1,0,0,1,1,1,1,1,0,1
"1206",159434,0.00863267500170329,0.744527750149272,-0.602749584543106,-0.897922309341915,1,-0.602812180916392,1,-1.30013352901064,0,0,0,1,0.733056350804922,-0.441264807931385,1,-0.573647930744461,0,1,0,0,1,0,0,0,0,0,0,0
"1207",348000,1.6680666472452,1.46154862271748,0.771749347611312,1.85692643962072,0,-0.106682678939569,0,0.85197740404669,0,0,1,0,0.636182502852788,0.767218501759089,0,1.38207172235775,1,0,1,1,0,1,1,1,1,1,0,1
"1208",139000,-0.874368888210432,-0.794890864438069,-0.00325834216066477,-0.771638920170453,1,-0.234522187122611,1,-0.439289155787707,0,0,0,1,0.345560958996385,-0.857983190583273,1,0.88217925497288,0,0,0,0,1,0,0,0,0,0,0,1
"1209",190000,0.126619952844704,-0.794890864438069,1.29146038663487,-0.388111590094161,1,2.60319429389345,1,-0.240632761967031,1,0,0,0,-1.0106729123335,-0.60795216099214,1,0.807633887029523,0,1,0,0,1,0,0,1,0,0,0,1
"1210",147400,-0.556564446278478,0.632278476168945,-1.04268042020779,0.0328330404773799,1,-0.798779326689144,0,1.11685259580759,1,1,0,0,0.975240970685258,1.1005932078806,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,1,0,0
"1211",60000,-0.455704353928816,-0.794890864438069,0.498217221809438,-0.575198092570401,1,-0.0947603423613697,1,-0.439289155787707,0,0,0,1,-1.3012944561899,-0.857983190583273,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"1212",175000,0.480581786373707,1.00796992377657,-0.744074516207407,-1.08968597438006,0,-0.332305384604312,1,-1.13458653416007,0,0,0,1,-1.68878984799844,-1.64974811762186,0,0.2748537573167,0,1,0,1,0,1,0,0,0,1,0,1
"1213",108000,-1.0798951141305,-0.794890864438069,-0.249437255382352,-0.809056220665701,1,-0.15417164984769,1,-0.10819516608658,0,0,0,1,-0.816925216429227,-0.441264807931385,1,-0.972684900323612,0,1,0,0,1,0,0,0,1,0,0,1
"1214",137500,-0.00468846927089358,0.520029202188618,-0.269952164817492,-1.37031572809442,1,-0.440508103129144,1,-1.69744631665199,0,0,0,1,0.926804046709191,-1.89977914721299,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,1,1,0
"1215",135500,-0.233050942515411,0.398616722169081,-0.550322593764413,-0.809056220665701,1,0.596033865257814,1,-0.538617352698045,0,0,0,1,-1.4466052281181,-0.982998705378839,1,-0.972684900323612,0,1,0,0,1,0,0,0,1,1,0,1
"1216",106000,1.18469941221097,1.64023114048208,-0.475101259168898,-0.528426466951341,1,-0.242136452500285,1,-2.42585309399447,1,0,0,0,-0.962235988357428,-2.85823142731233,1,-0.972684900323612,0,1,0,0,1,0,0,1,1,0,1,0
"1217",80000,-1.68505566822847,-0.794890864438069,-0.974297388757318,-0.874536496532385,1,-0.905679605083585,1,-0.0419763681463542,0,0,0,1,-0.720051368477092,-0.357921131401008,1,0.143303108004892,0,1,0,0,0,1,0,0,0,0,1,0
"1218",183900,-0.120772726503523,0.898011451306045,-0.835251891474699,0.154439267086936,1,-0.679455773204815,0,0.918196201986916,1,1,0,0,0.684619426828855,0.850562178289466,0,0.013944969514948,0,1,1,1,0,1,0,1,1,1,0,0
"1219",275000,0.73939258938416,1.14312721285492,0.0013005266026998,1.23018665632532,0,0.0410941820086975,0,1.11685259580759,1,0,0,0,0.975240970685258,1.01724953135022,0,0.224426008413841,1,0,1,0,0,1,1,1,1,1,0,1
"1220",320000,0.347370343647738,-0.794890864438069,1.46013853087936,1.37985585830631,0,0.277436971823586,0,1.18307139374782,0,0,1,0,1.12055174261346,1.18393688441098,0,1.73287345385591,0,0,0,0,0,0,0,1,1,0,0,1
"1221",221500,0.187516612376576,-0.794890864438069,1.26866604281805,1.83354062681119,1,0.0694473017702971,0,1.11685259580759,0,1,1,0,1.02367789466132,1.1005932078806,0,-0.928834683886342,0,0,1,1,0,1,0,1,1,0,0,1
"1222",154000,-0.687872868394076,-0.794890864438069,0.220126227244199,0.0328330404773799,0,0.0484078842793575,1,-0.174413964026805,1,0,0,1,-0.913799064381361,-0.524608484461763,1,0.649773107855353,0,0,0,0,1,0,0,0,0,1,0,1
"1223",133000,0.109492767351365,0.542937217286644,-0.395321055810018,-1.08968597438006,1,-0.440508103129144,1,-1.2008053321003,0,0,0,1,0.490871730924586,-1.81643547068261,0,-0.972684900323612,0,1,0,1,1,0,0,0,0,0,1,0
"1224",229456,-0.383389570734719,-0.794890864438069,0.552923646969813,0.369588744934612,1,-0.188035093237869,0,1.24929019168804,1,0,0,0,1.16898866658953,1.26728056094135,0,1.07950522894059,1,0,1,1,0,1,0,1,1,0,0,0
"1225",150000,0.198934736038801,-0.794890864438069,0.509614393717849,0.0796046660964399,0,-0.0526815073794905,1,0.156680025674322,1,0,0,0,0.393997882972452,0.600531148698334,1,1.47415717687602,0,1,0,0,1,0,0,1,0,0,0,1
"1226",230000,0.562411672619659,-0.794890864438069,0.0354920423279341,-0.0139385851416802,0,0.360492577061628,1,-0.505507953727933,1,0,0,1,0.926804046709191,-0.94132686711365,0,-0.323701697052026,0,0,0,0,1,0,0,0,1,0,0,1
"1227",163000,0.754616754267128,0.788052978835521,-1.3116536772463,0.930848252363333,0,0.0283703438117959,1,-2.19408730120368,1,0,0,0,0.733056350804922,1.01724953135022,1,-0.972684900323612,0,1,0,0,0,0,0,1,0,0,1,0
"1228",128500,-1.23974884540166,-0.794890864438069,-0.440909743443664,-0.865182171408573,1,-0.0958624070870855,1,0.0242424297938713,0,0,0,1,-0.623177520524958,-0.27457745487063,1,-0.183381004452764,0,0,0,0,1,0,0,0,0,0,0,1
"1229",129000,-1.23974884540166,-0.794890864438069,-0.440909743443664,1.15535205533482,1,-0.332305384604312,1,-0.704164347548609,1,0,0,1,0.829930198757056,0.0587972512508799,0,-0.100065593221952,0,0,0,1,1,0,0,0,0,0,0,1
"1230",136000,-0.828696393561528,-0.794890864438069,0.0514480829997101,-0.865182171408573,1,-0.105480426511515,1,-0.439289155787707,0,0,0,1,-1.3012944561899,-0.857983190583273,1,0.277046268138564,0,1,0,0,1,0,0,0,0,0,0,1
"1231",181500,-0.48234664247401,-0.794890864438069,0.466305140465886,-0.0607102107607402,0,-0.0918548989935732,1,0.156680025674322,1,0,0,0,-0.429429824620689,-0.107890101809875,1,1.17159068345886,0,0,0,0,0,1,0,1,0,0,0,1
"1232",133700,-0.904817217976368,-0.794890864438069,-0.0397292922675813,-0.874536496532385,1,-0.296237811762701,1,-0.406179756817594,0,0,0,1,-1.25285753221383,-0.816311352318084,1,-0.163648407055993,0,0,0,0,1,0,0,0,0,0,0,1
"1233",104900,-0.56037048749922,-0.171792853771764,-0.623264493978246,-0.378757264970349,1,-0.0780289960709558,1,-1.56500872077154,0,0,0,1,-1.68878984799844,-0.566280322726951,1,-0.113220658153133,0,1,0,0,1,0,0,0,0,0,0,1
"1234",139000,-0.505182889798462,0.554391224835657,-0.903634922925167,0.369588744934612,0,-0.516450381501202,1,-2.02854030635312,1,0,0,0,0.878367122733124,0.267156442576824,1,-0.972684900323612,0,1,0,0,1,0,0,1,1,0,0,1
"1235",172500,0.425394188672948,0.936955076972689,-0.199289698985341,0.0328330404773799,1,-0.788660368753025,0,0.918196201986916,1,0,0,0,0.733056350804922,0.850562178289466,0,0.450254623065778,1,0,1,1,0,1,0,1,1,1,0,0
"1236",115000,-0.402419776838429,0.781180574306113,-1.80857037245303,-0.640678368437085,0,-0.786656614706269,1,0.156680025674322,0,0,0,1,-0.429429824620689,-0.107890101809875,1,-0.972684900323612,0,0,0,0,0,1,0,0,1,1,1,0
"1237",154000,-0.866756805768948,-0.794890864438069,0.00585939536606437,-0.949371097522881,0,-0.227509047958965,1,-0.10819516608658,0,0,0,1,0.781493274780989,-0.441264807931385,0,-0.56049286581328,0,1,0,1,1,0,0,0,0,0,0,1
"1238",359100,3.19428917676273,2.07777422885438,-0.210686870893753,-0.434883215713221,0,0.165427120609917,1,-1.23391473107041,1,0,0,0,0.636182502852788,-1.8581073089478,1,-0.0342902685660482,1,1,0,0,0,1,0,1,1,1,0,1
"1239",134000,-0.828696393561528,-0.794890864438069,0.0605658205264392,0.0515416907250039,1,-0.133232420059088,1,0.388445818465112,1,0,0,1,-0.0903713567882194,0.183812766046446,1,-0.236001264177487,0,1,0,0,1,0,0,0,1,1,0,1
"1240",210000,0.227480045194366,0.854486222619796,0.0172565672744758,-0.15425346199886,0,-0.178316886111101,1,-1.59811811974165,1,0,0,1,-1.68878984799844,-1.19135789670478,1,-0.314931653764572,0,1,0,0,0,1,0,0,0,1,0,1
"1241",158900,-0.246372086788008,0.84074141356098,-0.878561144726662,-0.15425346199886,0,0.110123508919447,1,0.222898823614548,1,0,0,0,-0.332555976668555,-0.0245464252794976,1,-0.0123651603474136,0,0,0,0,1,0,1,1,0,1,0,1
"1242",244000,1.3464561640925,-0.794890864438069,2.65684158126256,0.201210892705996,0,0.314005483176885,1,0.057351828763984,1,1,0,0,-0.574740596548891,-0.232905616605441,1,3.1492354447797,0,0,0,0,0,1,0,1,0,0,0,1
"1243",76500,-0.398613735617687,-0.794890864438069,-0.750912819352454,-2.2122049892375,1,-0.517652633929256,1,-1.03525833724974,0,0,0,1,-0.913799064381361,0.0587972512508799,0,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"1244",185000,-0.0865183555168458,1.01484232830598,-0.860325669673204,-0.24779671323698,0,-0.075323928107835,0,0.719539808166239,1,0,0,0,0.393997882972452,0.600531148698334,1,-0.293006545545937,0,0,0,0,0,1,1,1,1,1,0,1
"1245",163000,-0.292044581436912,-0.794890864438069,0.694248578634114,0.145084941963124,0,-0.0320428406979021,1,-0.339960958877369,1,0,0,1,-1.1559836842617,-0.732967675787706,1,-0.341241783626933,0,1,0,0,1,0,0,0,0,1,0,1
"1246",67000,-1.23974884540166,-0.794890864438069,-0.440909743443664,-2.2122049892375,1,-0.227308672554289,1,-1.89610271047267,0,0,0,1,-1.68878984799844,0.0587972512508799,1,-0.882791956627209,0,1,0,0,1,0,0,0,0,0,0,1
"1247",426000,1.55388541062294,0.556682026345459,1.42366758077245,1.74467453813498,0,0.196084557525286,0,1.18307139374782,0,0,1,0,1.12055174261346,1.22560872267617,0,1.83372895166162,0,0,0,0,0,0,1,1,1,1,0,1
"1248",135000,-0.794442022574851,-0.794890864438069,0.0924779018699912,-0.996142723141941,1,-0.313269721160128,1,-0.538617352698045,0,0,0,1,-1.4466052281181,-0.982998705378839,1,1.00495986099723,0,1,0,0,1,0,0,0,0,0,0,1
"1249",127000,-0.0770032524649909,0.465049965953356,-0.684809222283668,-0.640678368437085,0,-0.786656614706269,1,0.189789424644435,0,0,0,0,-0.380992900644622,-0.0662182635446864,1,0.228811030057568,0,0,0,0,1,0,0,1,1,0,1,0
"1250",137000,-1.24736092784314,-0.794890864438069,-0.495616168604038,0.257336843448868,1,-0.178016323004088,1,0.355336419494999,1,0,0,1,-0.138808280764287,0.7255466634939,1,0.500682371968637,0,1,0,0,1,0,0,0,0,0,0,1
"1251",164000,-0.569885590551075,-0.794890864438069,0.361451158908501,-0.331985639351289,1,-0.602812180916392,1,0.885086803016803,1,0,0,0,0.636182502852788,0.808890340024278,1,0.993997306887917,0,1,0,0,0,0,0,1,1,0,1,0
"1252",139000,0.221770983363253,-0.794890864438069,0.416157584068876,-0.631324043313273,0,-0.0918548989935732,1,-0.439289155787707,0,0,0,0,0.151813263092116,-0.857983190583273,1,0.386671809231737,0,0,0,0,1,0,0,1,0,0,0,1
